filepath,caption
./train/./RAVEN-10000/distribute_four/RAVEN_5993_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_8993_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_8352_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_9664_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_393_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_1203_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_4795_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_683_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_1951_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_5002_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_152_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_571_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_9083_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_3593_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_5901_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_2675_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_5682_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_9382_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_5795_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_1670_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_7964_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_6880_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_5471_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_2680_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_6812_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_2472_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_3115_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_3201_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_690_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_4991_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_4821_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_145_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_180_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_9864_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_4680_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_9692_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_5481_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_213_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_9723_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_4472_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_6361_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_9185_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_610_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_6814_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_6330_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_1041_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_2005_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_1882_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_2245_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_6621_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_3744_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_705_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_4655_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_2142_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_9841_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_2190_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_913_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_1492_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_1782_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_7214_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_9355_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_553_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_9101_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_4765_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_7240_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_9161_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_4392_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_6400_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_1932_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_5694_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_4214_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_324_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_4531_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_6744_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_4554_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_1702_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_7301_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_8564_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_4830_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_1595_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_9343_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_5551_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_6674_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_8572_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_4103_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_1494_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_9992_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_6551_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_3672_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_3303_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_5235_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_8000_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_1282_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_5640_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_4894_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_8601_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_5391_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_8374_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_3055_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_5933_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_8525_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_2362_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_1343_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_6763_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_6281_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_5643_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_6790_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_7821_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_7720_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_9825_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_5360_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_5725_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_8054_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_4681_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_7790_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_6682_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_1874_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_3573_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_1074_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_9273_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_1101_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_9835_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_9275_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_7202_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_882_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_3670_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_6582_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_4045_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_3865_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_3535_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_5813_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_750_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_9223_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_154_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_2115_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_8464_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_9323_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_3360_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_4100_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_7541_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_1281_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_3015_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_2200_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_4224_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_8365_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_5112_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_4873_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_6151_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_9583_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_7494_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_9400_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_1660_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_1434_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_9243_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_2910_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_460_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_9720_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_7534_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_7772_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_7290_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_1845_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_6845_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_133_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_6841_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_7871_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_6591_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_2695_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_5800_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_8061_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_9634_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_4340_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_3511_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_1321_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_9872_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_4010_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_3111_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_8134_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_3512_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_8311_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_3790_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_9811_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_8742_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_1251_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_4235_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_8823_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_6724_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_6094_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_6935_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_6782_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_8851_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_453_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_6844_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_1773_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_4264_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_4343_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_8562_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_5380_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_83_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_3205_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_765_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_8252_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_6864_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_492_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_7383_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_9762_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_8380_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_7741_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_6183_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_1873_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_6651_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_8495_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_5043_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_3971_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_8225_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_6032_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_2670_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_7441_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_2072_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_8694_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_9104_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_8721_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_8853_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_9781_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_3212_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_921_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_2820_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_3732_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_2985_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_9943_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_6214_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_1115_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_1655_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_1155_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_8584_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_5942_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_7535_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_5741_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_4833_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_4061_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_6455_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_4452_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_63_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_9632_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_3340_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_5_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_4064_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_8674_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_3970_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_7775_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_9144_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_8890_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_290_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_8865_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_800_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_4932_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_3082_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_5970_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_3034_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_971_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_431_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_5594_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_8124_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_1402_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_6624_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_3532_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_3312_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_6644_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_9605_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_7784_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_7014_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_9844_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_5492_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_9995_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_7572_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_6383_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_3810_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_281_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_7824_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_2870_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_1442_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_390_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_5033_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_6424_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_8595_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_6773_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_5703_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_2271_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_5445_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_9522_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_2555_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_9703_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_2972_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_3320_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_1143_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_1824_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_9505_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_4902_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_9860_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_7582_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_2840_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_4490_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_1082_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_2862_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_2782_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_6653_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_5875_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_4142_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_9824_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_6364_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_852_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_2055_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_5392_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_1261_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_334_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_6963_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_165_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_7265_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_4391_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_3662_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_2424_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_600_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_3795_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_2000_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_3610_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_8484_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_712_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_7523_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_5332_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_904_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_3393_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_7651_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_7185_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_3092_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_862_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_5601_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_7464_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_9745_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_1953_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_8232_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_8580_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_5780_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_4523_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_6932_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_1763_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_6754_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_8354_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_1624_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_8760_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_7142_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_8741_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_1034_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_7770_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_9490_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_3441_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_8291_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_5910_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_6722_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_3485_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_3004_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_8260_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_3182_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_3113_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_5451_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_742_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_4162_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_4171_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_4694_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_5460_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_5135_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_4720_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_212_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_9573_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_7872_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_1472_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_1625_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_1844_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_5760_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_2904_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_7622_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_8894_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_4954_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_3394_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_9815_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_1295_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_9555_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_123_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_9510_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_3070_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_9012_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_2793_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_1114_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_2845_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_4065_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_5474_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_6402_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_1274_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_5363_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_2212_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_6024_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_295_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_6463_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_1985_train.png,D
./train/./RAVEN-10000/distribute_four/RAVEN_255_train.png,A
./train/./RAVEN-10000/distribute_four/RAVEN_4181_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_1133_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_8523_train.png,F
./train/./RAVEN-10000/distribute_four/RAVEN_4400_train.png,C
./train/./RAVEN-10000/distribute_four/RAVEN_8242_train.png,E
./train/./RAVEN-10000/distribute_four/RAVEN_3673_train.png,B
./train/./RAVEN-10000/distribute_four/RAVEN_9642_train.png,H
./train/./RAVEN-10000/distribute_four/RAVEN_4234_train.png,G
./train/./RAVEN-10000/distribute_four/RAVEN_9220_train.png,H
